"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,135766610,123656006,1,8,,,,,,"",,,"",,
2020,135766613,123656009,1,8,,,,,,"",,,"",,
2020,139660451,127173921,1,4,,,,5,22,"F",2,2,"R",22,0
2020,139660495,127173959,1,4,,,,5,36,"F",2,2,"R",36,0
2020,139660506,127176573,1,4,,,,5,24,"F",2,2,"R",24,0
2020,139660509,127176573,2,1,,,,,,"",,,"",,
2020,139660549,127176587,1,4,,,,5,25,"F",2,2,"R",25,0
2020,139664640,127174033,1,4,,,,5,49,"M",1,2,"N",49,0
2020,139660662,127176635,1,4,,,,5,26,"M",1,1,"R",26,0
2020,139664678,127176647,1,4,,,,5,44,"F",1,2,"R",44,0
2020,139660715,127174129,1,1,,,,,,"",,,"",,
2020,139660724,127174137,1,4,,,,5,21,"F",1,2,"R",21,0
2020,139664698,127176661,1,4,,,,5,58,"M",2,2,"R",58,0
2020,139664743,127176703,1,1,,,,,,"",,,"",,
2020,139664752,127174221,1,4,,,,5,58,"M",1,2,"R",58,0
2020,139664765,127174232,1,4,,,,5,68,"M",1,2,"R",68,0
2020,139660887,127176746,1,1,,,,,,"",,,"",,
2020,139660906,127176752,2,4,,,,5,37,"F",2,2,"R",37,0
2020,139660905,127176752,1,4,,,,5,52,"M",2,2,"R",52,0
2020,139664810,127174283,1,4,,,,5,57,"F",1,3,"R",57,0
2020,139664819,127176772,1,7,,,,,,"",,,"",,
2020,139664824,127176777,1,1,,,,,,"",,,"",,
2020,139664837,127176786,1,4,,,,5,22,"F",1,2,"R",22,0
2020,139660972,127176792,1,4,,,,5,32,"F",2,2,"R",32,0
2020,139660991,127176800,1,4,,,,5,22,"F",2,2,"R",22,0
2020,135766618,123656014,1,4,,,,5,20,"M",4,2,"R",20,0
2020,135766625,123656022,1,4,,,,5,21,"F",1,2,"R",21,0
2020,135766627,123656024,1,4,,,,5,18,"F",1,2,"R",18,0
2020,135766632,123656029,1,8,,,,,,"",,,"",,
2020,135766638,123656034,1,1,,,,,,"",,,"",,
2020,135766650,123656041,1,4,,,,5,56,"F",1,2,"R",56,0
2020,135766652,123656043,1,1,,,,,,"",,,"",,
2020,135766653,123656044,1,4,,,,5,48,"F",1,2,"R",48,0
2020,135766654,123656045,1,4,,,,5,48,"F",2,2,"R",48,0
2020,135766655,123656046,1,4,,,,5,25,"F",2,2,"R",25,0
2020,135766656,123656047,1,4,,,,5,12,"F",1,1,"R",12,0
2020,135766657,123656048,1,4,,,,5,38,"M",2,2,"R",38,0
2020,135766658,123656049,1,4,,,,5,19,"F",1,2,"R",19,0
2020,135766659,123656049,2,8,,,,,,"",,,"",,
2020,135766660,123656050,1,4,,,,5,55,"F",2,2,"R",55,0
2020,135766661,123656051,1,4,,,,5,12,"F",1,2,"R",12,0
2020,135766662,123656051,2,4,,,,5,11,"F",1,2,"R",11,0
2020,135766663,123656052,1,4,,,,5,66,"F",2,2,"R",66,0
2020,135766664,123656053,1,4,,,,5,44,"M",1,1,"R",44,0
2020,135766665,123656054,1,4,,,,5,40,"F",1,2,"N",40,0
2020,135766666,123656055,1,5,3,11,,5,26,"M",1,2,"N",26,0
2020,135766667,123656055,2,5,3,11,,5,30,"F",1,2,"U",30,0
2020,135766672,123656058,1,4,,,,5,47,"M",2,2,"R",47,0
2020,137572396,125186324,1,4,,,,5,35,"F",1,2,"R",35,0
2020,137576978,125181747,1,4,,,,5,22,"F",1,2,"R",22,0
2020,137576986,125181756,1,4,,,,5,33,"F",2,2,"R",33,0
2020,137576998,125181763,1,4,,,,5,27,"F",2,2,"R",27,0
2020,137577003,125186347,1,4,,,,5,23,"F",1,2,"R",23,0
2020,137577001,125186346,1,4,,,,5,30,"F",2,2,"R",30,0
2020,137572436,125181779,1,4,,,,5,9,"F",1,2,"R",9,0
2020,137572434,125186358,1,4,,,,5,24,"F",2,2,"R",24,0
2020,137572454,125181790,1,4,,,,5,46,"F",2,2,"R",46,0
2020,137572472,125181805,1,4,,,,5,56,"F",1,2,"N",56,0
2020,137572485,125181818,1,4,,,,5,30,"M",1,2,"R",30,0
2020,137572494,125186402,1,1,,,,,,"",,,"",,
2020,137572503,125186410,1,4,,,,5,17,"M",2,2,"N",17,0
2020,137577076,125181839,1,1,,,,,,"",,,"",,
2020,137577089,125181849,1,4,,,,5,23,"M",1,2,"R",23,0
2020,137572513,125186423,1,4,,,,5,28,"M",2,2,"R",28,0
2020,137577091,125186423,2,4,,,,5,28,"F",2,2,"R",28,0
2020,137577102,125181858,1,4,,,,5,29,"F",1,1,"R",29,0
2020,137572525,125186435,1,1,,,,,,"",,,"",,
2020,137572533,125181873,1,3,,,,,,"",,,"",,
2020,137572543,125186453,1,4,,,,5,33,"M",2,2,"R",33,0
2020,137577153,125181896,1,4,,,,5,31,"M",2,2,"R",31,0
2020,137577156,125186461,1,4,,,,5,28,"F",2,2,"R",28,0
2020,137577172,125181906,1,4,,,,5,32,"F",1,2,"N",32,0
2020,137572574,125186483,1,4,,,,5,24,"M",1,2,"R",24,0
2020,137577195,125181925,1,4,,,,5,49,"M",2,2,"R",49,0
2020,137577201,125181937,1,1,,,,,,"",,,"",,
2020,137572616,125186521,3,4,,,,5,27,"M",1,2,"U",27,0
2020,137577231,125181961,1,8,,,,,,"",,,"",,
2020,137572638,125186533,1,4,,,,5,25,"M",2,2,"R",25,0
2020,137572645,125186542,1,4,,,,5,50,"M",1,2,"R",50,0
2020,137572655,125186550,1,1,,,,,,"",,,"",,
2020,137577261,125181984,1,8,,,,,,"",,,"",,
2020,137572671,125186566,1,4,,,,5,40,"F",2,2,"R",40,0
2020,137577270,125181992,1,4,,,,5,25,"M",2,2,"R",25,0
2020,137577276,125186575,1,1,,,,,,"",,,"",,
2020,137572692,125186579,1,4,,,,5,29,"F",2,2,"R",29,0
2020,137572703,125186585,1,8,,,,,,"",,,"",,
2020,137572708,125182014,1,4,,,,5,26,"M",2,2,"R",26,0
2020,137577294,125186591,1,1,,,,,,"",,,"",,
2020,137572724,125186599,1,4,,,,5,25,"F",2,2,"R",25,0
2020,137572747,125182045,1,1,,,,,,"",,,"",,
2020,137572752,125186627,1,1,,,,,,"",,,"",,
2020,137577345,125186628,4,8,,,,,,"",,,"",,
2020,137577341,125186628,2,5,2,7,,5,30,"M",1,2,"R",30,0
2020,137577337,125186628,1,4,,,,5,27,"M",1,2,"R",27,0
2020,137572754,125186628,3,5,2,7,,5,31,"M",1,2,"R",31,0
2020,137572793,125186661,1,4,,,,5,58,"F",1,2,"N",58,0
2020,137572798,125186665,1,4,,,,5,50,"F",1,2,"R",50,0
2020,137577381,125186677,1,4,,,,5,42,"F",2,2,"R",42,0
2020,137577387,125186684,1,4,,,,5,80,"F",1,2,"R",80,0
2020,137577389,125186684,2,4,,,,5,81,"M",1,2,"R",81,0
2020,137572820,125186688,1,4,,,,5,33,"F",2,2,"R",33,0
2020,137577407,125182103,1,4,,,,5,42,"M",1,2,"R",42,0
2020,137577425,125186720,1,4,,,,5,56,"F",1,2,"R",56,0
2020,137577428,125186725,1,4,,,,5,27,"F",2,2,"R",27,0
2020,137572873,125186735,1,4,,,,5,28,"M",2,2,"R",28,0
2020,137577448,125182136,1,4,,,,5,60,"M",2,2,"R",60,0
2020,137572896,125186753,1,4,,,,5,83,"F",1,2,"R",83,0
2020,137577471,125182156,1,4,,,,5,38,"M",1,1,"R",38,0
2020,137577485,125182175,1,1,,,,,,"",,,"",,
2020,137576974,125181744,1,4,,,,5,22,"F",2,2,"R",22,0
2020,137572406,125186331,1,4,,,,5,59,"F",1,2,"R",59,0
2020,137572443,125186365,1,4,,,,5,26,"F",1,1,"R",26,0
2020,137572464,125181801,1,1,,,,,,"",,,"",,
2020,137577054,125186394,1,4,,,,5,30,"M",1,2,"R",30,0
2020,137572501,125186405,1,4,,,,5,24,"F",1,2,"R",24,0
2020,137572506,125181833,1,4,,,,5,26,"F",2,2,"R",26,0
2020,137577088,125181847,1,4,,,,5,16,"F",1,2,"R",16,0
2020,137572527,125186436,2,4,,,,5,71,"M",1,2,"R",71,0
2020,137577129,125181874,1,8,,,,,,"",,,"",,
2020,137577162,125186468,2,1,,,,,,"",,,"",,
2020,137572556,125186468,1,4,,,,5,26,"M",1,2,"N",26,0
2020,137577174,125181909,1,1,,,,,,"",,,"",,
2020,137572604,125181936,1,4,,,,5,75,"F",1,2,"R",75,0
2020,137577212,125186515,1,4,,,,5,32,"F",2,2,"R",32,0
2020,137577228,125181956,1,4,,,,5,20,"M",1,1,"R",20,0
2020,137577233,125186527,2,4,,,,5,62,"M",2,2,"R",62,0
2020,137572627,125186527,3,4,,,,5,25,"F",2,2,"U",20,30
2020,137577232,125186527,1,4,,,,5,31,"F",2,2,"R",31,0
2020,137572702,125182008,1,8,,,,,,"",,,"",,
2020,137572763,125186634,1,1,,,,,,"",,,"",,
2020,137577351,125186640,1,4,,,,5,23,"F",1,3,"R",23,0
2020,137577374,125182081,1,4,,,,5,35,"M",1,2,"R",35,0
2020,137572829,125182096,1,1,,,,,,"",,,"",,
2020,137572844,125186708,1,1,,,,,,"",,,"",,
2020,137577424,125182117,1,4,,,,5,46,"M",1,2,"R",46,0
2020,137572891,125186748,1,8,,,,,,"",,,"",,
2020,137577915,125186775,1,4,,,,5,29,"F",2,2,"R",29,0
2020,137572404,125186329,1,4,,,,5,32,"F",2,2,"R",32,0
2020,137576992,125181761,1,4,,,,5,30,"M",2,2,"R",30,0
2020,137577009,125186352,1,4,,,,5,43,"F",2,2,"R",43,0
2020,137572466,125181803,1,4,,,,5,30,"F",2,2,"R",30,0
2020,137572478,125186386,1,1,,,,,,"",,,"",,
2020,137572480,125186388,1,4,,,,5,20,"F",1,1,"N",20,0
2020,137572489,125186396,1,4,,,,5,28,"M",1,2,"R",28,0
2020,137572498,125181825,1,1,,,,,,"",,,"",,
2020,137577070,125181834,1,8,,,,,,"",,,"",,
2020,137577090,125186421,1,4,,,,4,,"F",2,2,"U",,
2020,137572514,125186424,1,4,,,,5,54,"M",2,2,"R",54,0
2020,137577094,125181856,1,4,,,,5,18,"F",1,2,"R",18,0
2020,137572516,125181856,3,4,,,,5,41,"F",1,2,"R",41,0
2020,137577096,125181856,2,4,,,,5,20,"M",2,2,"R",20,0
2020,137572517,125186427,1,4,,,,5,62,"M",1,1,"R",62,0
2020,137572532,125186440,1,4,,,,5,30,"F",1,2,"N",30,0
2020,137577142,125181885,1,4,,,,5,29,"F",1,1,"R",29,0
2020,137572546,125186457,1,4,,,,5,34,"M",2,2,"R",34,0
2020,137577157,125181898,1,4,,,,5,62,"M",2,2,"R",62,0
2020,137577176,125181915,1,8,,,,,,"",,,"",,
2020,137572599,125181933,1,4,,,,4,,"U",0,3,"U",,
2020,137577200,125181932,1,8,,,,,,"",,,"",,
2020,137572608,125186511,1,4,,,,5,32,"M",1,2,"R",32,0
2020,137572621,125186526,1,4,,,,5,25,"F",1,2,"R",25,0
2020,137572622,125186526,2,8,,,,,,"",,,"",,
2020,137577248,125186543,1,1,,,,,,"",,,"",,
2020,137572649,125181974,1,4,,,,5,19,"M",2,2,"R",19,0
2020,137572662,125186557,1,4,,,,5,69,"M",1,2,"R",69,0
2020,137572677,125181988,2,4,,,,5,35,"M",2,2,"R",35,0
2020,137577264,125181988,1,4,,,,5,25,"F",2,2,"R",25,0
2020,137577283,125186581,1,4,,,,5,37,"F",1,2,"R",37,0
2020,137572693,125182002,1,4,,,,5,59,"M",1,2,"N",59,0
2020,137577306,125186595,2,4,,,,5,31,"M",2,2,"R",31,0
2020,137577303,125186595,1,4,,,,5,35,"M",2,2,"U",35,0
2020,137572735,125186608,1,1,,,,,,"",,,"",,
2020,137572739,125186611,1,4,,,,5,37,"F",1,1,"R",37,0
2020,137577342,125186626,1,4,,,,5,18,"F",1,2,"R",18,0
2020,137572773,125182060,1,4,,,,5,58,"F",1,2,"R",58,0
2020,137572781,125186646,1,4,,,,5,68,"M",2,2,"R",68,0
2020,137572795,125182072,1,4,,,,5,36,"M",1,2,"R",36,0
2020,137572815,125186680,1,4,,,,5,43,"M",1,1,"R",43,0
2020,137572825,125182095,1,4,,,,5,50,"M",1,2,"R",50,0
2020,137572835,125186701,1,4,,,,5,37,"M",2,2,"R",37,0
2020,137572842,125182108,1,4,,,,5,21,"F",2,2,"R",21,0
2020,137577410,125182107,1,4,,,,5,21,"F",1,2,"R",21,0
2020,137572841,125182107,2,4,,,,5,25,"M",1,2,"R",25,0
2020,137577418,125182114,1,4,,,,5,19,"M",1,2,"R",19,0
2020,137577422,125182116,1,4,,,,5,26,"F",1,2,"N",26,0
2020,137577427,125182121,1,4,,,,5,39,"M",2,2,"R",39,0
2020,137577438,125182129,1,4,,,,5,37,"F",1,2,"R",37,0
2020,137577444,125186741,1,4,,,,5,63,"M",2,2,"R",63,0
2020,137572879,125186741,2,4,,,,5,24,"F",2,2,"R",24,0
2020,137577451,125182140,1,4,,,,5,53,"M",1,2,"R",53,0
2020,137572894,125186751,1,1,,,,,,"",,,"",,
2020,137572441,125186363,2,8,,,,,,"",,,"",,
2020,137577019,125186363,1,4,,,,5,24,"F",2,2,"N",24,0
2020,137577028,125181793,1,4,,,,5,28,"F",1,1,"N",28,0
2020,137577064,125186407,1,4,,,,5,45,"M",1,1,"R",45,0
2020,137572508,125181840,1,4,,,,5,26,"F",0,3,"N",26,0
2020,137577077,125181840,2,4,,,,4,,"F",0,3,"N",,
2020,137572511,125181846,1,4,,,,5,65,"M",1,2,"R",65,0
2020,137577109,125181862,6,4,,,,5,70,"M",2,2,"R",70,0
2020,137577106,125181862,2,4,,,,5,60,"M",2,2,"R",60,0
2020,137577105,125181862,1,4,,,,5,51,"F",2,2,"R",51,0
2020,137577107,125181862,4,4,,,,5,54,"F",2,2,"R",54,0
2020,137577110,125181862,7,4,,,,5,55,"M",2,2,"R",55,0
2020,137577108,125181862,5,4,,,,5,21,"M",2,2,"R",21,0
2020,137572531,125186438,1,1,,,,,,"",,,"",,
2020,137572536,125181879,2,4,,,,5,3,"F",2,2,"R",3,0
2020,137572534,125181879,1,4,,,,5,28,"F",2,2,"R",28,0
2020,137572554,125186463,1,4,,,,5,36,"M",2,2,"R",36,0
2020,137572578,125186488,1,4,,,,5,46,"M",4,2,"R",46,0
2020,137572580,125186488,2,4,,,,5,46,"F",1,2,"R",46,0
2020,137572592,125181928,1,1,,,,,,"",,,"",,
2020,137577205,125181939,2,4,,,,5,60,"M",1,2,"R",60,0
2020,137577204,125181939,1,1,,,,,,"",,,"",,
2020,137577229,125181957,1,4,,,,5,20,"M",2,2,"R",20,0
2020,137577251,125186547,1,4,,,,5,35,"F",1,2,"R",35,0
2020,137572666,125186562,1,4,,,,5,22,"F",2,2,"R",22,0
2020,137572685,125181997,1,4,,,,5,36,"M",1,2,"R",36,0
2020,137572717,125182019,1,4,,,,5,27,"F",1,2,"R",27,0
2020,137577321,125186605,1,4,,,,5,37,"F",2,2,"R",37,0
2020,137577332,125182046,1,4,,,,5,61,"F",1,2,"R",61,0
2020,137577360,125186656,1,4,,,,5,74,"F",1,2,"R",74,0
2020,137572801,125186667,1,4,,,,5,45,"M",1,2,"R",45,0
2020,137577382,125186678,1,4,,,,5,23,"M",1,2,"R",23,0
2020,137577392,125186686,1,4,,,,5,72,"M",1,2,"R",72,0
2020,137577403,125182100,1,4,,,,5,33,"F",1,2,"N",33,0
2020,137577434,125182126,1,3,,,,,,"",,,"",,
2020,137577908,125186764,1,1,,,,,,"",,,"",,
2020,137577924,125182164,1,4,,,,5,46,"F",1,2,"R",46,0
2020,137576982,125186330,1,1,,,,,,"",,,"",,
2020,137576988,125186336,1,1,,,,,,"",,,"",,
2020,137576999,125186342,1,4,,,,5,61,"M",2,2,"R",61,0
2020,137572422,125181770,1,4,,,,5,21,"F",1,2,"R",21,0
2020,137577008,125181770,2,4,,,,5,39,"F",2,3,"R",39,0
2020,137577018,125181782,1,4,,,,5,56,"F",2,2,"R",56,0
2020,137577027,125181792,1,4,,,,5,20,"M",2,2,"R",20,0
2020,137572467,125186380,1,4,,,,5,47,"F",1,2,"R",47,0
2020,137572469,125186380,2,4,,,,5,20,"F",1,1,"R",20,0
2020,137577055,125181817,1,4,,,,5,39,"F",2,2,"R",39,0
2020,137577075,125186415,1,4,,,,5,31,"F",2,2,"R",31,0
2020,137572526,125181867,1,4,,,,5,29,"F",2,2,"R",29,0
2020,137572560,125181901,1,4,,,,5,36,"F",2,2,"R",36,0
2020,137572567,125181907,1,4,,,,5,25,"M",2,2,"R",25,0
2020,137572571,125186481,1,4,,,,5,18,"M",1,1,"R",18,0
2020,137572597,125186504,1,1,,,,,,"",,,"",,
2020,137577215,125181945,1,4,,,,5,58,"M",2,2,"R",58,0
2020,137572639,125186535,1,1,,,,,,"",,,"",,
2020,137572654,125181977,1,4,,,,5,23,"F",1,1,"R",23,0
2020,137572661,125186556,1,4,,,,5,52,"M",1,2,"R",52,0
2020,137577277,125186576,1,4,,,,5,54,"F",1,2,"U",54,0
2020,137577278,125186576,2,4,,,,5,33,"M",1,2,"N",33,0
2020,137577289,125182010,1,4,,,,5,67,"F",1,2,"R",67,0
2020,137577296,125186593,1,8,,,,,,"",,,"",,
2020,137572738,125186610,1,4,,,,5,16,"F",0,3,"N",16,0
2020,137572757,125182054,1,1,,,,,,"",,,"",,
2020,137572776,125186642,1,4,,,,5,60,"F",1,2,"R",60,0
2020,137572794,125186662,1,4,,,,5,49,"M",1,2,"R",49,0
2020,137572819,125182087,1,8,,,,,,"",,,"",,
2020,137577412,125182106,2,4,,,,5,24,"F",2,2,"R",24,0
2020,137577409,125182106,1,4,,,,5,30,"M",2,2,"R",30,0
2020,137577442,125182133,1,4,,,,5,43,"M",1,2,"R",43,0
2020,137572885,125186746,2,4,,,,5,57,"M",1,2,"U",57,0
2020,137572887,125186746,3,4,,,,5,49,"M",1,2,"N",49,0
2020,137577447,125186746,1,6,,,,,,"",,,"",,
2020,137577462,125182150,1,4,,,,5,58,"M",2,2,"R",58,0
2020,137572390,125186321,1,4,,,,5,22,"F",1,2,"R",22,0
2020,137576975,125186328,1,4,,,,5,61,"F",2,2,"R",61,0
2020,137577011,125186355,1,4,,,,5,53,"M",2,2,"R",53,0
2020,137572447,125186367,1,4,,,,5,56,"M",2,2,"R",56,0
2020,137577050,125181816,1,4,,,,5,63,"M",2,2,"R",63,0
2020,137572499,125181826,1,4,,,,5,34,"F",2,2,"R",34,0
2020,137572509,125181843,1,4,,,,5,59,"F",1,2,"N",59,0
2020,137577104,125181859,1,8,,,,,,"",,,"",,
2020,137577139,125181884,1,1,,,,,,"",,,"",,
2020,137577151,125181894,1,4,,,,5,38,"F",1,1,"R",38,0
2020,137577182,125181917,1,4,,,,5,36,"F",1,2,"R",36,0
2020,137572582,125186490,1,4,,,,5,26,"M",0,3,"N",26,0
2020,137577202,125186508,1,4,,,,5,26,"M",2,2,"R",26,0
2020,137577246,125186541,5,8,,,,,,"",,,"",,
2020,137572643,125186541,3,4,,,,5,23,"F",2,2,"R",23,0
2020,137572640,125186541,2,5,3,4,,5,32,"M",1,2,"U",32,0
2020,137572644,125186541,4,1,,,,,,"",,,"",,
2020,137576972,125186326,1,4,,,,5,24,"M",1,2,"R",24,0
2020,137576989,125186337,1,4,,,,5,27,"F",1,2,"R",27,0
2020,137572417,125181767,1,4,,,,5,18,"M",2,2,"R",18,0
2020,137572419,125181767,2,4,,,,5,18,"M",2,2,"R",18,0
2020,137577045,125181811,1,4,,,,5,31,"F",1,2,"R",31,0
2020,137572481,125186391,1,4,,,,5,44,"M",2,2,"R",44,0
2020,137577053,125186391,2,4,,,,5,28,"F",1,2,"R",28,0
2020,137577087,125181848,1,4,,,,5,58,"M",1,2,"R",58,0
2020,137577180,125186482,1,4,,,,5,25,"F",2,2,"R",25,0
2020,137572585,125181924,1,4,,,,5,39,"M",2,2,"U",39,0
2020,137572595,125186503,1,1,,,,,,"",,,"",,
2020,137572637,125186532,1,4,,,,5,19,"F",2,2,"R",19,0
2020,137577250,125186545,1,4,,,,5,25,"M",1,2,"N",25,0
2020,137572650,125181975,1,4,,,,5,67,"F",1,2,"R",67,0
2020,137572670,125186565,1,4,,,,5,22,"F",1,2,"R",22,0
2020,137577279,125182000,1,4,,,,5,57,"M",2,2,"R",57,0
2020,137572737,125182040,1,1,,,,,,"",,,"",,
2020,137577335,125182048,1,4,,,,5,25,"M",2,2,"R",25,0
2020,137572760,125186632,1,1,,,,,,"",,,"",,
2020,137572774,125182061,1,4,,,,5,28,"F",2,2,"R",28,0
2020,137577393,125186687,1,4,,,,5,25,"M",1,1,"R",25,0
2020,137572855,125182119,1,4,,,,5,39,"F",1,2,"R",39,0
2020,137572857,125182119,2,4,,,,5,22,"M",2,2,"R",22,0
2020,137577437,125182128,1,4,,,,5,31,"F",2,2,"R",31,0
2020,137572878,125182134,1,1,,,,,,"",,,"",,
2020,137577456,125186758,1,4,,,,5,56,"M",1,1,"R",56,0
2020,137572389,125186320,1,4,,,,5,31,"F",1,2,"R",31,0
2020,137572398,125186325,2,4,,,,5,12,"F",2,2,"R",12,0
2020,137572397,125186325,1,4,,,,5,60,"M",2,2,"R",60,0
2020,137572411,125186335,1,4,,,,5,28,"F",2,2,"R",28,0
2020,137572442,125186364,1,4,,,,5,34,"F",2,2,"R",34,0
2020,137572490,125186398,1,4,,,,5,40,"F",1,3,"R",40,0
2020,137577086,125186420,1,4,,,,5,28,"M",2,2,"R",28,0
2020,137572515,125181853,1,4,,,,5,38,"M",2,2,"R",38,0
2020,137572520,125186430,1,4,,,,5,61,"M",1,1,"N",61,0
2020,137572538,125181880,2,4,,,,5,63,"M",1,2,"N",63,0
2020,137572535,125181880,1,1,,,,,,"",,,"",,
2020,137577147,125186454,1,8,,,,,,"",,,"",,
2020,137572549,125186459,1,4,,,,5,14,"F",2,2,"R",14,0
2020,137572593,125186502,1,4,,,,5,67,"M",1,2,"R",67,0
2020,137577211,125186514,1,4,,,,5,18,"M",1,2,"R",18,0
2020,137577237,125186530,1,4,,,,5,62,"M",1,2,"N",62,0
2020,137572673,125186568,1,4,,,,5,54,"M",1,2,"R",54,0
2020,137577274,125186571,1,5,2,11,,5,23,"M",1,2,"U",23,0
2020,137572705,125182009,1,4,,,,5,52,"F",2,2,"R",52,0
2020,137577308,125182027,1,4,,,,5,23,"F",1,2,"N",23,0
2020,137572746,125182044,1,4,,,,5,14,"M",2,2,"R",14,0
2020,137577330,125182044,2,4,,,,5,41,"F",2,2,"R",41,0
2020,137572766,125186636,1,4,,,,5,32,"F",2,2,"R",32,0
2020,137577358,125186653,1,4,,,,5,23,"M",1,1,"R",23,0
2020,137577367,125186663,1,4,,,,5,25,"F",1,2,"N",25,0
2020,137577372,125182079,1,4,,,,5,41,"M",1,2,"R",41,0
2020,137572807,125186674,1,4,,,,5,43,"M",1,2,"R",43,0
2020,137572826,125186692,1,4,,,,5,24,"F",2,2,"R",24,0
2020,137577404,125182101,1,4,,,,5,34,"M",1,1,"R",34,0
2020,137572847,125186710,1,4,,,,5,43,"M",2,2,"R",43,0
2020,137572872,125186734,1,4,,,,5,19,"M",2,2,"R",19,0
2020,137577913,125186773,1,4,,,,5,44,"F",2,2,"R",44,0
2020,137577921,125186780,1,1,,,,,,"",,,"",,
2020,137577244,125186541,1,5,3,4,,5,34,"M",1,2,"U",34,0
2020,137572686,125186572,1,2,,,,,,"",,,"",,
2020,137577315,125182032,1,4,,,,5,33,"F",1,2,"R",33,0
2020,137577326,125186612,1,4,,,,5,25,"F",2,2,"R",25,0
2020,137577334,125186621,1,4,,,,5,51,"M",1,2,"N",51,0
2020,137572753,125182052,1,4,,,,5,71,"M",1,2,"R",71,0
2020,137577344,125182052,2,4,,,,5,69,"F",1,2,"R",69,0
2020,137572780,125186645,1,4,,,,5,19,"F",1,2,"R",19,0
2020,137577375,125186669,1,4,,,,5,18,"F",1,2,"R",18,0
2020,137572804,125186669,2,4,,,,5,49,"F",1,2,"R",49,0
2020,137577390,125186685,1,4,,,,5,16,"M",1,1,"R",16,0
2020,137572834,125186700,1,4,,,,5,20,"F",1,2,"R",20,0
2020,137577406,125182104,1,4,,,,5,72,"M",1,2,"N",72,0
2020,137572851,125186717,1,4,,,,5,58,"M",2,2,"N",58,0
2020,137572868,125186730,1,4,,,,5,65,"M",1,2,"R",65,0
2020,137572875,125186738,1,4,,,,5,31,"F",0,2,"R",31,0
2020,137572882,125186743,1,4,,,,5,24,"F",2,2,"R",24,0
2020,137577459,125182146,1,1,,,,,,"",,,"",,
2020,137577465,125186767,1,4,,,,5,36,"M",1,2,"R",36,0
2020,137577478,125182165,1,4,,,,5,3,"F",2,2,"R",3,0
2020,137572425,125186351,4,4,,,,5,21,"F",2,2,"R",21,0
2020,137572421,125186351,1,4,,,,5,49,"F",2,2,"R",49,0
2020,137577007,125186351,3,4,,,,5,58,"M",2,2,"R",58,0
2020,137572452,125181788,1,4,,,,5,36,"F",1,2,"R",36,0
2020,137572528,125181868,1,1,,,,,,"",,,"",,
2020,137577120,125181871,1,4,,,,5,32,"M",1,2,"R",32,0
2020,137577122,125181871,2,4,,,,5,76,"M",1,2,"R",76,0
2020,137577135,125181878,1,4,,,,5,23,"M",2,2,"R",23,0
2020,137577146,125181889,1,8,,,,,,"",,,"",,
2020,137572589,125186499,1,4,,,,5,32,"M",1,2,"R",32,0
2020,137577220,125186520,1,4,,,,5,25,"M",1,2,"R",25,0
2020,137577247,125181970,1,4,,,,5,40,"F",1,1,"R",40,0
2020,137572667,125186563,1,4,,,,5,19,"F",2,2,"R",19,0
2020,137572700,125182007,1,4,,,,5,41,"F",1,2,"R",41,0
2020,137572718,125186594,1,4,,,,5,28,"F",2,2,"R",28,0
2020,137572719,125186594,2,4,,,,5,41,"M",2,2,"R",41,0
2020,137577309,125186597,1,4,,,,5,53,"F",1,2,"N",53,0
2020,137572770,125186638,1,4,,,,5,32,"F",1,2,"R",32,0
2020,137572802,125182082,1,4,,,,5,21,"F",2,2,"R",21,0
2020,137572818,125186682,2,4,,,,5,20,"M",2,2,"R",20,0
2020,137572817,125186682,1,4,,,,5,21,"F",2,2,"N",21,0
2020,137577400,125186696,1,4,,,,5,23,"F",1,1,"R",23,0
2020,137572864,125186728,1,4,,,,5,30,"M",1,1,"R",30,0
2020,137572865,125186728,2,2,,,,,,"",,,"",,
2020,137577450,125182138,1,4,,,,5,39,"M",2,2,"R",39,0
2020,137577909,125186765,1,4,,,,5,24,"M",2,2,"R",24,0
2020,137577017,125186361,1,4,,,,5,21,"F",1,1,"R",21,0
2020,137577031,125186376,1,8,,,,,,"",,,"",,
2020,137572468,125181804,1,4,,,,5,81,"M",0,3,"R",81,0
2020,137572484,125186395,1,4,,,,5,21,"M",2,2,"R",21,0
2020,137572497,125186403,1,4,,,,5,47,"M",1,2,"R",47,0
2020,137572512,125186422,1,4,,,,5,15,"F",2,2,"R",15,0
2020,137577140,125186449,1,4,,,,5,61,"F",4,2,"R",61,0
2020,137577161,125186465,1,4,,,,5,36,"M",1,1,"R",36,0
2020,137577235,125186528,2,4,,,,5,23,"F",2,2,"R",23,0
2020,137572626,125186528,1,4,,,,5,26,"F",2,2,"R",26,0
2020,137572678,125181989,3,1,,,,,,"",,,"",,
2020,137572675,125181989,1,4,,,,5,29,"M",1,2,"R",29,0
2020,137572676,125181989,2,4,,,,5,60,"F",1,2,"R",60,0
2020,137572695,125186580,1,1,,,,,,"",,,"",,
